time_hours,temperature_k,pressure_pa,ice_mass_kg,solar_flux_wm2,orbital_angle_rad
61.0,218.84840295867878,617.0107827782922,4727970505789947.0,713.2133024122279,0.023245651609531483
62.0,227.7162596438021,617.1262976524652,4723488345410892.0,713.2122142685845,0.023626727865425443
63.0,235.01200209018734,617.2418308196004,4719005475235879.0,713.2111084357177,0.024007804121319403
64.0,239.8651226670728,617.3573822536321,4714521896276306.0,713.209984913829,0.024388880377213363
65.0,241.64223844143243,617.4729519284904,4710037609543722.0,713.2088437031246,0.024769956633107323
66.0,239.9701252868207,617.5885398181016,4705552616049830.0,713.2076848038112,0.025151032889001283
67.0,234.72162324686735,617.704145896388,4701066916806481.0,713.2065082161014,0.025532109144895242
68.0,229.52260120480358,617.8197701372682,4696580512825680.0,713.205313940209,0.025913185400789202
69.0,224.75559898482643,617.9354125146567,4692093405119582.0,713.204101976352,0.026294261656683162
70.0,220.3614671777565,618.0510730024644,4687605594700491.0,713.2028723247522,0.026675337912577122
71.0,216.2919861064024,618.1667515745979,4683117082580863.0,713.2016249856332,0.02705641416847108
72.0,212.50737784449214,618.2824482049605,4678627869773304.0,713.2003599592224,0.02743749042436504
73.0,208.97448058370114,618.3981628674511,4674137957290568.0,713.1990772457511,0.027818566680259
74.0,205.6653858873685,618.513895535965,4669647346145561.0,713.1977768454533,0.02819964293615296
75.0,202.55640577066748,618.6296461843938,4665156037351335.0,713.1964587585659,0.02858071919204692
76.0,199.62727891702184,618.7454147866249,4660664031921094.0,713.1951229853295,0.02896179544794088
77.0,196.8605530156354,618.8612013165422,4656171330868188.0,713.1937695259877,0.02934287170383484
78.0,194.2410986656872,618.9770057480256,4651677935206117.0,713.1923983807874,0.0297239479597288
79.0,191.75572284337295,619.0928280549512,4647183845948528.0,713.1910095499787,0.03010502421562276
80.0,189.3928586094108,619.2086682111914,4642689064109216.0,713.1896030338149,0.03048610047151672
81.0,187.72424818949398,619.3245261906146,4638193590702123.0,713.1881788325529,0.03086717672741068
82.0,189.9412610369803,619.4404019670858,4633697426741339.0,713.1867369464524,0.03124825298330464
83.0,195.38594338317174,619.5562955144658,4629200573241100.0,713.1852773757759,0.031629329239198596
84.0,203.19029231060463,619.6722068066117,4624703031215790.0,713.1838001207904,0.032010405495092556
85.0,212.32364870171347,619.788135817377,4620204801679937.0,713.1823051817648,0.032391481750986516
86.0,221.66877405951863,619.9040825206114,4615705885648218.0,713.180792558972,0.032772558006880476
87.0,230.11890776008363,620.0200468901606,4611206284135453.0,713.1792622526881,0.033153634262774435
88.0,236.67998970736565,620.1360288998669,4606705998156608.0,713.177714263192,0.033534710518668395
89.0,240.5565137563473,620.2520285235687,4602205028726795.0,713.1761485907662,0.033915786774562355
90.0,241.2023448272044,620.3680457351006,4597703376861271.0,713.1745652356962,0.034296863030456315
91.0,238.33014725273227,620.4840805082936,4593201043575437.0,713.1729641982711,0.034677939286350275
92.0,232.81523525372867,620.6001328169748,4588698029884838.0,713.1713454787829,0.035059015542244235
93.0,227.77775550992166,620.7162026349678,4584194336805164.0,713.1697090775264,0.035440091798138194
94.0,223.14977324009922,620.8322899360924,4579689965352248.0,713.1680549948005,0.035821168054032154
95.0,218.87637171519373,620.9483946941647,4575184916542067.0,713.166383230907,0.036202244309926114
96.0,214.9125850802774,621.064516882997,4570679191390741.0,713.1646937861505,0.036583320565820074
97.0,211.22117485880216,621.1806564763982,4566172790914532.0,713.1629866608395,0.036964396821714034
98.0,207.77098803732932,621.2968134481733,4561665716129846.0,713.1612618552851,0.037345473077607994
99.0,204.5357245136279,621.4129877721238,4557157968053230.0,713.1595193698022,0.03772654933350195
100.0,201.49299810860848,621.5291794220472,4552649547701374.0,713.1577592047086,0.03810762558939591
101.0,198.62361165376657,621.6453883717376,4548140456091110.0,713.1559813603254,0.03848870184528987
102.0,195.91099056769247,621.7616145949855,4543630694239411.0,713.1541858369765,0.03886977810118383
103.0,193.34073539082013,621.8778580655778,4539120263163391.0,713.1523726349901,0.03925085435707779
104.0,190.9002647326035,621.9941187572975,4534609163880305.0,713.1505417546962,0.03963193061297175
105.0,188.57852772789548,622.1103966439242,4530097397407548.0,713.1486931964295,0.04001300686886571
106.0,188.27025680150314,622.2266916992338,4525584964762657.0,713.1468269605268,0.04039408312475967
107.0,191.6475001960396,622.3430038969987,4521071866963308.0,713.1449430473284,0.04077515938065363
108.0,197.97747380884448,622.4593332109874,4516558105027317.0,713.1430414571779,0.04115623563654759
109.0,206.330403613586,622.5756796149652,4512043679972639.0,713.1411221904225,0.04153731189244155
110.0,215.63707170097547,622.6920430826935,4507528592817369.0,713.1391852474122,0.04191838814833551
111.0,224.77318874655464,622.8084235879303,4503012844579740.5,713.1372306285001,0.04229946440422947
112.0,232.66024868062962,622.92482110443,4498496436278125.5,713.1352583340431,0.04268054066012343
113.0,238.36450061237989,623.0412356059433,4493979368931034.5,713.1332683644004,0.04306161691601739
114.0,241.17235623317399,623.1576670662174,4489461643557116.0,713.1312607199354,0.04344269317191135
115.0,240.6269555785554,623.2741154589962,4484943261175156.5,713.1292354010141,0.04382376942780531
116.0,236.5248543389952,623.3905807580197,4480424222804080.0,713.127192408006,0.04420484568369927
117.0,231.16964527440385,623.5070629370246,4475904529462947.5,713.1251317412838,0.04458592193959323
118.0,226.26868464824346,623.6235619697438,4471384182170957.5,713.1230534012232,0.04496699819548719
119.0,221.75856371480208,623.7400778299071,4466863181947444.0,713.1209573882038,0.04534807445138115
120.0,217.58780672844563,623.8566104912404,4462341529811878.5,713.1188437026069,0.04572915070727511
121.0,213.71410712090994,623.9731599274663,4457819226783868.0,713.1167123448191,0.04611022696316907
122.0,210.10231166862357,624.0897261123039,4453296273883155.5,713.1145633152282,0.04649130321906303
123.0,206.72292384053867,624.2063090194686,4448772672129619.5,713.1123966142275,0.04687237947495699
